Listing cat.,Major group,Scientific name,Common name,Type of non-nativity of English population,Pathway of introduction,Pathway details,Native range (continent),Native range (area),Comments,References,Place first record outside captivity or cultivation,Date of introduction (1),Date of introduction (2),Date first wild report,Persistence in wild,Distr_NE_CN,Distr_NW_SN,Distr_Yo_EC,Distr_EM_WC,Distr_WM_BC,Distr_EE_NC,Distr_SE_SC,Distr_SW_IS,Distr_Lo,English as proportion,Habitat 1,Habitat 2,Habitat 3,Habitat 4,Current trend,Direct economic value,Economic impact,Modeofeconimpact,Conservation status,Environmental impact,Modeofenvironimpact,Population trend (20 yr),Control methods,Other info,BRC number,NBN system number,Date1,Date2,Date3,Date,Compiler,Institution
VD,77,Phaseolus coccineus,Runner Bean,I,,,SAm,,,Preston et al. (2002) CD only,(v.-c.83),1633,,1910,C,,,,EM,,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  8164,NHMSYS0000461661,1633,,1910,1633,CDP,BRC
VD,77,Phaseolus vulgaris,French Bean,I,,,SAm,,,Preston et al. (2002) CD only,(v.-c.83),1597,,1904,C,,,,,,EE,SE,SW,(Lo),,,,,,,,,,,,,,,,0920  8165,NHMSYS0000461662,1597,,1904,1597,CDP,BRC
VD,77,Philadelphus coronarius,Mock-orange,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.23),1596,,1919,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1458,NHMSYS0000345496,1596,,1919,1596,CDP,BRC
VD,77,Philadelphus coronarius x microphyllus x pubescens (P. x virginalis),,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),(v.-c.21),1909,,1987,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  7484,,1909,,1987,1909,CDP,BRC
VD,77,Phlomis fruticosa,Jerusalem Sage,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.6),1596,,1896P,E,,,,,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1464,NHMSYS0000345500,1596,,1896,1596,CDP,BRC
VD,77,Phlomis russeliana,Turkish Sage,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.17),1821,,1949,E,,NW,,EM,,,(SE),SW,,,,,,,,,,,,,,,,,0920  7485,NBNSYS0000014563,1821,,1949,1821,CDP,BRC
VD,77,Phlox paniculata,Phlox,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002) CD only,(v.-c.22),1730,,1915,E,,NW,,,WM,EE,SE,,(Lo),,,,,,,,,,,,,,,,0920  8167,NHMSYS0000461203,1730,,1915,1730,CDP,BRC
VD,77,Phormium cookianum,Lesser New Zealand Flax,I,,,Aus,New Zealand,,Preston et al. (2002) CD only,Isles of Scilly (1),1881,,1920,E,,,,,,,,SW,,,,,,,,,,,,,,,,,0920  7486,NHMSYS0000461207,1881,,1920,1881,CDP,BRC
VD,77,Photinia davidiana,Stranvaesia,I,E,Introduced for horticulture,As,"China, Vietnam",,Preston et al. (2002) CD only,(v.-c.106),1903,,1966,C,,NW,Yo,,,,SE,SW,Lo,,,,,,,,,,,,,,,,0920  7487,NBNSYS0000014140,1903,,1966,1903,CDP,BRC
VD,77,Phuopsis stylosa,Caucasian Crosswort,I,E,Introduced for horticulture,Eur,"Caucasus, Iran",,Preston et al. (2002) CD only,,1836,,1905P,E,(NE),,,EM,WM,(EE),SE,SW,,,,,,,,,,,,,,,,,0920  7488,NHMSYS0000461216,1836,,1905,1836,CDP,BRC
VD,77,Phygelius capensis,Cape Figwort,I,E,Introduced for horticulture,Afr,S Africa,,Preston et al. (2002) CD only,(v.-c.74),1855,,1960,P,,,,,,,SE,SW,,,,,,,,,,,,,,,,,0920  7489,NHMSYS0000461218,1855,,1960,1855,CDP,BRC
VD,77,Physalis alkekengi,Japanese-lantern,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.63),1548,,1650,P,,,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  4416,NHMSYS0000345503,1548,,1650,1548,CDP,BRC
VD,77,Physalis ixocarpa,Tomatillo,I,,,NAm,Mexico,,Preston et al. (2002) CD only,(v.-c.79),,,1915,C,,(NW),Yo,EM,WM,EE,SE,SW,(Lo),,,,,,,,,,,,,,,,0920  8169,NBNSYS0000014023,,,1915,1915,CDP,BRC
VD,77,Physalis peruviana,Cape-gooseberry,I,,,SAm,,,Preston et al. (2002) CD only,(v.-c.21),1772,,1927,E,,,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  8170,NHMSYS0000461233,1772,,1927,1772,CDP,BRC
VD,77,Physocarpus opulifolius,Ninebark,I,,,NAm,Eastern N America,,Preston et al. (2002) CD only,(v.-c.106),1687,,1909,E,,,Yo,(EM),WM,,SE,SW,Lo,,,,,,,,,,,,,,,,0920  5435,NHMSYS0000345504,1687,,1909,1687,CDP,BRC
VD,77,Phyteuma scheuchzeri,Oxford Rampion,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.23),1813,,1951,E,,(NW),,,,,SE,,,,,,,,,,,,,,,,,,0920  7491,NBNSYS0000033378,1813,,1951,1813,CDP,BRC
VD,77,Phytolacca acinosa,Indian Pokeweed,I,E,Introduced for horticulture,As,,,Preston et al. (2002) CD only,(v.-c.41),1844,,1925,C,NE,,Yo,,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  2992,NBNSYS0000014805,1844,,1925,1844,CDP,BRC
VD,77,Phytolacca polyandra,Chinese Pokeweed,I,E,Introduced for horticulture,As,China,Taxonomic uncertainty about identity of naturalised populations,Preston et al. (2002) CD only,(v.-c.20),1913,,1983,E,,,,,,EE,,,,,,,,,,,,,,,,,,,0920  3519,NHMSYS0100002347,1913,,1983,1913,CDP,BRC
VD,77,Pilosella caespitosa,Yellow Fox-and-cubs,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.79),1819,,1868,X,,,,,(WM),,(SE),,,,,,,,0,,,,,,,0,,,0920  3054,NHMSYS0000461274,1819,,1868,1819,CDP,BRC
VD,77,Pilosella caespitosa x lactucella (P. x floribunda),,I,,,,,,Preston et al. (2002) CD only,[Belfast Waterworks (H39)],,,1867,E,,,,,,,SE,,,,,,,,,,,,,,,,,,0920  3292,,,,1867,1867,CDP,BRC
VD,77,Pilosella praealta,Tall Mouse-ear-hawkweed,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,,,,1877,E,,NW,,EM,WM,EE,(SE),SW,(Lo),,,,,,,,,,,,,,,,0920  3154,NHMSYS0000461680,,,1877,1877,CDP,BRC
VD,77,Pilosella praealta subsp. praealta,,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.24),,,1899,E,,NW,,EM,WM,,(SE),SW,(Lo),,,,,,,,,,,,,,,,0920  3154.1,,,,1899,1899,CDP,BRC
VD,77,Pilosella praealta subsp. thaumasia,,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.22),,,1918,E,,,,,,EE,(SE),SW,(Lo),,,,,,,,,,,,,,,,0920  3154.2,,,,1918,1918,CDP,BRC
VD,77,Pittosporum crassifolium,Karo,I,E,Introduced for horticulture,Aus,New Zealand,,Preston et al. (2002) CD only,Isles of Scilly (1),1872,,1939,E,,,,,,,,SW,,,,,,,,,,,,,,,,,0920  4389,NHMSYS0000461750,1872,,1939,1872,CDP,BRC
VD,77,Pittosporum tenuifolium,Kohuhu,I,E,Introduced for horticulture,Aus,New Zealand,,Preston et al. (2002) CD only,[Guernsey (C)],1851,,1958,E,,,,,,,SE,SW,,,,,,,,,,,,,,,,,0920  7492,NHMSYS0000461751,1851,,1958,1851,CDP,BRC
VD,77,Plagiobothrys scouleri,White Forget-me-not,I,,,NAm,Western N America,,Preston et al. (2002) CD only,(v.-c.109),,,1974,E,,,,,WM,,SE,SW,,,,,,,,,,,,,,,,,0920  7493,NHMSYS0000461756,,,1974,1974,CDP,BRC
VD,77,Plantago afra,Glandular Plantain,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.21),1640,,1759P,C,,,Yo,(EM),WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  8175,NHMSYS0000461760,1640,,1759,1640,CDP,BRC
VD,77,Plantago arenaria,Branched Plantain,I,,,Eur,,,Preston et al. (2002),[(v.-c.H21)],1804,,1820,C,,(NW),Yo,(EM),WM,EE,(SE),SW,Lo,,,,,,,,,,,,,,,,0920  1486,NBNSYS0000004278,1804,,1820,1804,CDP,BRC
VD,77,Platanus occidentalis x orientalis (P. x hispanica),,I,,,,,,Preston et al. (2002),(v.-c.17),1600,1699,1939,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  2407,,1600,1699,1939,1699,CDP,BRC
VD,77,Pleioblastus chino,Maximowicz's Bamboo,I,E,Introduced for horticulture,As,Japan,,Preston et al. (2002) CD only,,1876,,,E,,,,,,,SE,SW,,,,,,,,,,,,,,,,,0920  4304,NHMSYS0000461788,1876,,,1876,CDP,BRC
VD,77,Pleioblastus pygmaeus,Dwarf Bamboo,I,E,Introduced for horticulture,As,Japan,,Preston et al. (2002) CD only,,1860,1869,,E,,,,,,,SE,SW,,,,,,,,,,,,,,,,,0920  4305,NBNSYS0000014611,1860,1869,,1869,CDP,BRC
VD,77,Pleioblastus simonii,Simon's Bamboo,I,E,Introduced for horticulture,As,Japan,,Preston et al. (2002) CD only,(v.-c.23),1862,,1965,E,,,,,,,(SE),SW,,,,,,,,,,,,,,,,,0920  4306,NHMSYS0000461791,1862,,1965,1862,CDP,BRC
VD,77,Polygonum arenarium,Lesser Red-knotgrass,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.63),1807,,1860,C,NE,(NW),Yo,(EM),,EE,SE,(SW),Lo,,,,,,,,,,,,,,,,0920  2444,NBNSYS0000033431,1807,,1860,1807,CDP,BRC
VD,77,Polygonum patulum,Red-knotgrass,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.21),,,1902,C,,(NW),(Yo),(EM),WM,(EE),SE,(SW),(Lo),,,,,,,,,,,,,,,,0920  2443,NHMSYS0000461874,,,1902,1902,CDP,BRC
VD,77,Pontederia cordata,Pickerelweed,I,E,Introduced for horticulture,"NAm, SAm",,,Preston et al. (2002) CD only,(v.-c.9),1759,,1949,P,,NW,,,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  2965,NHMSYS0000345553,1759,,1949,1759,CDP,BRC
VD,77,Populus 'Balsam Spire' (P. balsamifera x trichocarpa),,I,,,AgrHort,,,Preston et al. (2002) CD only,,,,,P,NE,NW,Yo,EM,WM,EE,,SW,,,,,,,,,,,,,,,,,0920  7874,,,,,,CDP,BRC
VD,77,Populus balsamifera,Eastern Balsam-poplar,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002) CD only,(v.-c.17),1689,,1911,P,NE,NW,(Yo),EM,WM,(EE),SE,SW,(Lo),,,,,,,,,,,,,,,,0920  8178,NHMSYS0000461965,1689,,1911,1689,CDP,BRC
VD,77,Populus deltoides x nigra (P. x canadensis),,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),(v.-c.53),1770,,1799,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1550,,1770,,1799,1770,CDP,BRC
VD,77,Populus deltoides x trichocarpa (P. x generosa),,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002) CD only,(v.-c.23),1912,,1977,P,,NW,,EM,,,SE,,,,,,,,,,,,,,,,,,0920  3524,,1912,,1977,1912,CDP,BRC
VD,77,Populus laurifolia x nigra 'Italica' (P. x berolinensis),,I,,,,,,Preston et al. (2002) CD only,(v.-c.21),1865,,1994,P,,,,EM,,EE,(SE),,Lo,,,,,,,,,,,,,,,,0920  7881,,1865,,1994,1865,CDP,BRC
VD,77,Populus nigra (fastigiate cultivars),,I,,,AgrHort,,,Preston et al. (2002),,,,,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  9601,,,,,,CDP,BRC
VD,77,Populus trichocarpa,Western Balsam-poplar,I,E,Introduced for horticulture,NAm,Western N America,,Preston et al. (2002),(v.-c.15),1892,,1935,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  2548,NHMSYS0000461974,1892,,1935,1892,CDP,BRC
VD,77,Potentilla inclinata,Grey Cinquefoil,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.22),1806,,1890,C,,(NW),,,,(EE),SE,SW,(Lo),,,,,,,,,,,,,,,,0920  1586,NHMSYS0000462033,1806,,1890,1806,CDP,BRC
VD,77,Potentilla intermedia,Russian Cinquefoil,I,,,As?,Russia,,Preston et al. (2002),[TCD! (H21)],1786,,1859,C,,NW,Yo,EM,WM,EE,SE,(SW),Lo,,,,,,,,,,,,,,,,0920  1590,NHMSYS0000345570,1786,,1859,1786,CDP,BRC
VD,77,Potentilla norvegica,Ternate-leaved Cinquefoil,I,,,Eur,,,Preston et al. (2002),(v.-c.33),1680,,1868,C,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1591,NHMSYS0000345571,1680,,1868,1680,CDP,BRC
VD,77,Potentilla rivalis,Brook Cinquefoil,I,,Method of introduction unknown,NAm,,,Preston et al. (2002) CD only,(v.-c.40),,,1976,E,,,,,WM,,,,,,,,,,,,,,,,,,,,0920  7497,NHMSYS0000462036,,,1976,1976,CDP,BRC
VD,77,Pratia angulata,Lawn Lobelia,I,E,Introduced for horticulture,Aus,New Zealand,,Preston et al. (2002) CD only,(v.-c.83),1828,,1935C,E,,NW,Yo,EM,WM,,SE,(SW),Lo,,,,,,,,,,,,,,,,0920  7499,NHMSYS0000462057,1828,,1935,1828,CDP,BRC
VD,77,Primula auricula,Auricula,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.90),1596,,1880,C,,,Yo,,,,,,,,,,,,,,,,,,,,,,0920  7500,NHMSYS0000345579,1596,,1880,1596,CDP,BRC
VD,77,Primula florindae,Tibetan Cowslip,I,E,Introduced for horticulture,As,Tibet,,Preston et al. (2002) CD only,(v.-c.61),1924,,1957,E,,,Yo,,,,SE,SW,,,,,,,,,,,,,,,,,0920  7501,NHMSYS0000345582,1924,,1957,1924,CDP,BRC
VD,77,Primula japonica,Japanese Cowslip,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002) CD only,(v.-c.1),1871,,1966,E,,,,,WM,EE,(SE),SW,,,,,,,,,,,,,,,,,0920  7502,NHMSYS0000462065,1871,,1966,1871,CDP,BRC
VD,77,Prunus dulcis,Almond,I,,,Eur,SW Asia,,Preston et al. (2002) CD only,(v.-c.21),0995,,1953,P,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  7505,NHMSYS0000462084,995,,1953,995,CDP,BRC
VD,77,Prunus incisa,Fuji Cherry,I,,,As,Japan,,Preston et al. (2002) CD only,(v.-c.23),1913,,1969,E,,,,,,,SE,,,,,,,,,,,,,,,,,,0920  7506,NHMSYS0000462085,1913,,1969,1913,CDP,BRC
VD,77,Prunus mahaleb,St Lucie Cherry,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.2),1714,,1936,E,,NW,,EM,,EE,SE,SW,,,,,,,,,,,,,,,,,0920  7507,NHMSYS0000345593,1714,,1936,1714,CDP,BRC
VD,77,Prunus pensylvanica,Pin Cherry,I,,,NAm,,,Preston et al. (2002) CD only,(v.-c.17),1773,,1986,E,,,,,,,SE,,,,,,,,,,,,,,,,,,0920  7508,NHMSYS0000462087,1773,,1986,1773,CDP,BRC
VD,77,Prunus persica,Peach,I,,,As,China,,Preston et al. (2002) CD only,(v.-c.21),0995,,1953,P,,,,,,(EE),SE,SW,Lo,,,,,,,,,,,,,,,,0920  7509,NHMSYS0000345596,995,,1953,995,CDP,BRC
VD,77,Prunus serrulata,Japanese Cherry,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002) CD only,(v.-c.22),1822,,1968P,P,,NW,,EM,WM,EE,(SE),SW,,,,,,,,,,,,,,,,,0920  4459,NHMSYS0000462088,1822,,1968,1822,CDP,BRC
VD,77,Pseudofumaria alba,Pale Corydalis,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,,1596,,1957P,E,,NW,,,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  7510,NHMSYS0000462091,1596,,1957,1596,CDP,BRC
VD,77,Psoralea americana,Scurfy Pea,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.21),1640,,1952,C,,,,EM,,EE,SE,(SW),(Lo),,,,,,,,,,,,,,,,0920  8184,NHMSYS0000462106,1640,,1952,1640,CDP,BRC
VD,77,Pterocarya fraxinifolia,Caucasian Wingnut,I,E,Introduced for horticulture,Eur,"Caucasus, Iran",,Preston et al. (2002) CD only,(v.-c.73),1782,,1980,P,NE,,,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  7511,NHMSYS0000462130,1782,,1980,1782,CDP,BRC
VD,77,Pulmonaria 'Mawson's Blue',Mawson's Lungwort,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002) CD only,(v.-c.83),,,1951,E,,,,,WM,,SE,,Lo,,,,,,,,,,,,,,,,0920  7516,,,,1951,1951,CDP,BRC
VD,77,Pulmonaria rubra,Red Lungwort,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.22),1914,,1969,E,,,Yo,,,,SE,SW,,,,,,,,,,,,,,,,,0920  7517,NBNSYS0000034232,1914,,1969,1914,CDP,BRC
VD,77,Pyracantha rogersiana,Asian Firethorn,I,E,Introduced for horticulture,As,China,,Preston et al. (2002) CD only,(v.-c.16),1911,,1976,E,,,,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  7518,NHMSYS0000462187,1911,,1976,1911,CDP,BRC
VD,77,Quercus canariensis,Algerian Oak,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,,1849,,,P,,NW,,,WM,,SE,,,,,,,,,,,,,,,,,,0920  7519,NBNSYS0000014233,1849,,,1849,CDP,BRC
VD,77,Quercus cerris x suber (Q. x crenata),,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),(v.-c.55),1762,,1964,P,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1636,,1762,,1964,1762,CDP,BRC
VD,77,Ramonda myconi,Pyrenean-violet,I,,,Eur,Pyrenees,,Preston et al. (2002) CD only,Snowdon (49),1731,,1921,C,,,Yo,,,,,,Lo,,,,,,,,,,,,,,,,0920  7522,NHMSYS0000462229,1731,,1921,1731,CDP,BRC
VD,77,Ranunculus aconitifolius,Aconite-leaved Buttercup,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,Turriff (94),1596,,1885,E,NE,NW,Yo,(EM),WM,,,,,,,,,,,,,,,,,,,,0920  7523,NHMSYS0000345616,1596,,1885,1596,CDP,BRC
VD,77,Ranunculus ficaria subsp. chrysocephalus,,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.20),1930,,1994,E,,,,EM,,EE,SE,SW,,,,,,,,,,,,,,,,,0920  1649.4,,1930,,1994,1930,CDP,BRC
VD,77,Ranunculus ficaria subsp. ficariiformis,,I,,,Eur,,,Preston et al. (2002) CD only,[Jersey (C)],,,1913,E,,,,,(WM),EE,SE,(SW),,,,,,,,,,,,,,,,,0920  1649.3,,,,1913,1913,CDP,BRC
VD,77,Ranunculus marginatus,St. Martin's Buttercup,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.34),,,1950,E,,,,(EM),,EE,,SW,,,,,,,,,,,,,,,,,0920  7525,NHMSYS0000462253,,,1950,1950,CDP,BRC
VD,77,Raphanus raphanistrum subsp. landra,Mediterranean Radish,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.17),,,1859P,C,NE,,,(EM),(WM),(EE),,(SW),(Lo),,,,,,,,,,,,,,,,0920  5481.1,,,,1859,1859,CDP,BRC
VD,77,Raphanus sativus,Garden Radish,I,,,Eur?,,,Preston et al. (2002),[Jersey (C)],1548,,1862P,C,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1668,NHMSYS0000462284,1548,,1862,1548,CDP,BRC
VD,77,Rapistrum perenne,Steppe Cabbage,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.17),1789,,1859,C,NE,(NW),Yo,(EM),(WM),EE,SE,(SW),(Lo),,,,,,,,,,,,,,,,0920  1669,NHMSYS0000345633,1789,,1859,1789,CDP,BRC
VD,77,Rapistrum rugosum,Bastard Cabbage,I,,,Eur,,,Preston et al. (2002),Hartlepool (66),1739,,1861,C,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1670,NHMSYS0000345634,1739,,1861,1739,CDP,BRC
VD,77,Reineckea carnea,Reineckea,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002) CD only,(v.-c.1),1792,,1984,E,,,,,,,,SW,,,,,,,,,,,,,,,,,0920  7527,NHMSYS0000462328,1792,,1984,1792,CDP,BRC
VD,77,Reseda alba,White Mignonette,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),Isles of Scilly (1),1596,,1826,C,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1671,NHMSYS0000345636,1596,,1826,1596,CDP,BRC
VD,77,Reseda odorata,Garden Mignonette,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.66),1752,,1793,C,(NE),,,,,EE,SE,SW,(Lo),,,,,,,,,,,,,,,,0920  8188,NHMSYS0000462331,1752,,1793,1752,CDP,BRC
VD,77,Reseda phyteuma,Corn Mignonette,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.17),1752,,1907,C,,(NW),(Yo),(EM),,,SE,(SW),(Lo),,,,,,,,,,,,,,,,0920  1674,NHMSYS0000345639,1752,,1907,1752,CDP,BRC
VD,77,Rhamnus alaternus,Mediterranean Buckthorn,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.10),1629,,1908P,P?,,,,,,,(SE),SW,,,,,,,,,,,,,,,,,0920  7528,NHMSYS0000345640,1629,,1908,1629,CDP,BRC
VD,77,Rheum palmatum,Ornamental Rhubarb,I,E,Introduced for horticulture,As,NE Asia,,Preston et al. (2002) CD only,(v.-c.19),1763,,1964,C,,NW,,EM,,EE,SE,SW,,,,,,,,,,,,,,,,,0920  8190,NHMSYS0000462347,1763,,1964,1763,CDP,BRC
VD,77,Rheum x hybridum (R. palmatum x rhaponticum),,I,,,AgrHort,,,Preston et al. (2002),(v.-c.17),1573,,1960,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  2615,,1573,,1960,1573,CDP,BRC
VD,77,Ribes odoratum,Buffalo Currant,I,E,Introduced for horticulture,NAm,,,Preston et al. (2002) CD only,(v.-c.17),1812,,1975,E,,NW,Yo,,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  4318,NHMSYS0000462397,1812,,1975,1812,CDP,BRC
VD,77,Ribes sanguineum,Flowering Currant,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),Malvern (37),1826,,1867P,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  2433,NBNSYS0000003516,1826,,1867,1826,CDP,BRC
VD,77,Ricinus communis,Castor-oil-plant,I,E,Introduced for horticulture,Afr,,,Preston et al. (2002) CD only,(v.-c.17),1548,,1865,C,,(NW),Yo,,(WM),EE,SE,,Lo,,,,,,,,,,,,,,,,0920  8191,NHMSYS0000462401,1548,,1865,1548,CDP,BRC
VD,77,Ridolfia segetum,False Fennel,I,,,Eur,,,Preston et al. (2002) CD only,Mirfield (63),1796,,1916,C,,,,(EM),,EE,SE,SW,,,,,,,,,,,,,,,,,0920  8192,NBNSYS0000034202,1796,,1916,1796,CDP,BRC
VD,77,Rodgersia podophylla,Rodgersia,I,E,Introduced for horticulture,As,"Japan, Korea",,Preston et al. (2002) CD only,(v.-c.39),1880,,1966,P,,,Yo,EM,,EE,,,,,,,,,,,,,,,,,,,0920  7530,NHMSYS0000462419,1880,,1966,1880,CDP,BRC
VD,77,Rorippa austriaca,Austrian Yellow-cress,I,T,Probably introduced with grain,Eur,,,Preston et al. (2002) CD only,,,,1905P,E,,NW,,EM,(WM),EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  1702,NBNSYS0000002899,,,1905,1905,CDP,BRC
VD,77,Rosa arvensis x gallica (R. x alba),,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002) CD only,,1597,,1905P,E,,(NW),Yo,,,,SE,SW,,,,,,,,,,,,,,,,,0920  4591,,1597,,1905,1597,CDP,BRC
VD,77,Rosa arvensis x rugosa (R. x paulii),,I,,,,,,Preston et al. (2002) CD only,E.Dulwich (17),1903,,1990,E,,,,,,,,,Lo,,,,,,,,,,,,,,,,0920  3530,,1903,,1990,1903,CDP,BRC
VD,77,Rosa gallica,Red Rose,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002) CD only,(v.-c.17),1596,,1871,E,,,Yo,EM,WM,,SE,,,,,,,,,,,,,,,,,,0920  4592,NHMSYS0000345659,1596,,1871,1596,CDP,BRC
VD,77,Rosa luciae,Memorial Rose,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002) CD only,,1880,,1905P,E,(NE),,Yo,,,EE,SE,,,,,,,,,,,,,,,,,,0920  4595,NHMSYS0000462466,1880,,1905,1880,CDP,BRC
VD,77,Rosmarinus officinalis,Rosemary,I,E,Introduced as herb and for horticulture,Eur,,,Preston et al. (2002),[Channel Islands (C)],1375,,1969,P,,NW,,EM,,EE,SE,SW,,,,,,,,,,,,,,,,,0920  7536,NHMSYS0000345664,1375,,1969,1375,CDP,BRC
VD,77,Rostraria cristata,Mediterranean Hair-grass,I,,,Eur,,,Preston et al. (2002) CD only,(v.-c.34),,,1902,C,,(NW),(Yo),,(WM),EE,SE,(SW),(Lo),,,,,,,,,,,,,,,,0920  3309,NHMSYS0000462533,,,1902,1902,CDP,BRC
VD,77,Rubus cockburnianus,White-stemmed Bramble,I,E,Introduced for horticulture,As,China,,Preston et al. (2002) CD only,(v.-c.95),1907,,1972,E,NE,NW,Yo,,WM,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  3711,NHMSYS0000462638,1907,,1972,1907,CDP,BRC
VD,77,Rubus loganobaccus,Loganberry,I,,,AgrHort,,,Preston et al. (2002) CD only,(v.-c.17),1897,,1938,E,,NW,Yo,EM,,EE,SE,SW,Lo,,,,,,,,,,,,,,,,0920  3742,NHMSYS0000462765,1897,,1938,1897,CDP,BRC
VD,77,Rubus odoratus,Purple-flowered Raspberry,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002) CD only,(v.-c.30),1739,,1914P,E,,,,,,EE,SE,,Lo,,,,,,,,,,,,,,,,0920  3753,NHMSYS0000344848,1739,,1914,1739,CDP,BRC
VD,77,Rubus odoratus x parviflorus (R. x fraseri),,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002) CD only,(v.-c.6),1918,,1977P,E,,,,,,EE,SE,SW,,,,,,,,,,,,,,,,,0920  3542,,1918,,1977,1918,CDP,BRC
